"Type","NPT4","PCTPELL","PCTFLOAN"
"Private",-1.16132659829845,-2.47187320749223,-0.590499061368651
"Private",-1.15640408237855,-0.349730779443522,-1.90298498602259
"Private",-1.13804442840706,0.155932405562493,0.769251876427896
"Private",-1.12793331462566,1.24301697838228,-1.90298498602259
"Private",-1.11117015230386,1.06503083925562,0.830625848717545
"Private",-1.10864237385851,0.649273473244355,0.787946247297731
"Private",-1.09267745736156,-0.602105997230821,-0.0169698720412363
"Private",-1.08296546649258,-0.515851175961744,-1.90298498602259
"Private",-1.07963944222238,-0.31367717690248,-1.90298498602259
"Private",-1.07910727833915,2.00242450532273,-1.90298498602259
"Private",-1.07378563950683,2.09187394960177,0.515643335759746
"Private",-1.07205610688633,0.523314051708561,0.521992367375916
"Private",-1.05489382165211,-1.1643596469848,-1.90298498602259
"Private",-1.04943914184898,-0.154858775835608,-1.90298498602259
"Private",-1.04890697796575,0.999312880193466,0.382313671820162
"Private",-1.03946106903839,1.17912451818297,1.15407373716357
"Private",-1.03280902049799,-0.587045631612411,-0.446234954090107
"Private",-1.03280902049799,-2.03284073097979,-0.207088096547679
"Private",-1.03201077467314,0.618239992576116,0.962191892763748
"Private",-1.03014820108183,0.503233564217347,0.396422630967208
"Private",-1.02908387331537,1.0444939770487,0.814753269677118
"Private",-1.02110141506689,0.195180631113502,0.158333945360809
"Private",-1.02096837409609,1.0303463608617,0.434869544642908
"Private",-1.01657802205943,2.09187394960177,-1.90298498602259
"Private",-1.0144493665265,1.69847894466027,1.38087525545233
"Private",-1.00726515410287,-0.56468327054265,-1.06068012494396
"Private",-0.999814859737627,-0.316871799912446,-0.237422358713828
"Private",-0.99515842575935,0.570777022142338,-1.90298498602259
"Private",-0.993694975080462,0.660226466421381,0.725161379093377
"Private",-0.99130023760592,-0.430052729408377,-0.94392848800215
"Private",-0.985845557802795,-1.48108369968713,-1.90298498602259
"Private",-0.981189123824518,-1.91600880375818,-1.73297202830069
"Private",-0.980923041882902,-1.03064185528195,-1.90298498602259
"Private",-0.979193509262399,0.863313214912064,0.606646122258192
"Private",-0.97653268984624,-0.370267641650445,-0.0465986862500325
"Private",-0.975601403050585,-0.142536658511455,-0.10268179885954
"Private",-0.975069239167353,0.317032680207912,0.0567494395020785
"Private",-0.971876255867963,1.58255976687008,-0.0169698720412363
"Private",-0.970013682276652,0.713165933443671,0.752673849430117
"Private",-0.968949354510188,1.39864075643919,1.28211254142301
"Private",-0.962829469853024,1.43606348312736,1.07329994604673
"Private",-0.960700814320097,0.788011386820013,1.08881980110848
"Private",-0.954048765779701,0.244012725694407,-1.90298498602259
"Private",-0.948860167918192,0.833648858390953,1.10328148423421
"Private",-0.948061922093345,2.03208886184384,-1.58800247306479
"Private",-0.943405488115067,-1.24741984524391,-0.956626551234492
"Private",-0.94127683258214,0.709058561002286,0.448625779811278
"Private",-0.940079463844869,-0.0626710832623094,-0.412373452137197
"Private",-0.937817767341134,0.0911271959317584,-0.888198099371319
"Private",-0.937817767341134,0.43249548328239,-0.299854502939506
"Private",-0.929436186180235,1.22248011617536,-0.307261706491705
"Private",-0.92464671123115,1.5738886472716,0.494832621017853
"Private",-0.920522441136104,2.09187394960177,-1.90298498602259
"Private",-0.917196416865906,1.47348620981553,0.486014521550949
"Private",-0.911076532208742,0.283717325961125,-0.0395442066765096
"Private",-0.909746122500662,0.722749802473568,0.654263859379472
"Private",-0.903759278814306,0.747850411837586,0.402771662583379
"Private",-0.903759278814306,0.819501242203961,0.0810873940307327
"Private",-0.902428869106227,1.175929895173,0.580544547836157
"Private",-0.898703721923605,0.177838391916545,0.941733902000531
"Private",-0.897772435127949,-0.341972409276463,-0.0219080077427022
"Private",-0.890854304645937,-0.436441975428308,0.597475298812612
"Private",-0.888858690083818,-0.520414923118838,-0.522423333484155
"Private",-0.881408395718575,1.42784873824459,0.983002607505641
"Private",-0.878348453389992,1.6418884799123,0.878949033796177
"Private",-0.878348453389992,0.245838224557245,0.0786183261799996
"Private",-0.865443479221624,1.10701731310088,0.658849271102261
"Private",-0.859057512622843,2.09187394960177,-1.90298498602259
"Private",-0.837770957293576,1.16771515029023,0.507883408228871
"Private",-0.837105752439536,-0.218294861319215,0.601002538599373
"Private",-0.831917154578027,-0.397650124593009,-0.0663512290558965
"Private",-0.824333819241975,-1.47606357781432,-1.1975370286703
"Private",-0.824200778271167,1.38494951496791,0.680365433801507
"Private",-0.807570656920177,1.64873410064794,1.33325751833105
"Private",-0.805575042358058,0.0336239817523742,-1.90298498602259
"Private",-0.802648141000284,-0.298616811284069,-0.055416785716936
"Private",-0.791871822364842,0.462159839803501,1.12021223521066
"Private",-0.786816265474141,-0.484817695293505,0.248984007880579
"Private",-0.778966848196473,-2.21128324482217,-1.70157959419851
"Private",-0.778035561400818,1.89882744485669,0.580897271814833
"Private",-0.776039946838699,0.509166435521569,0.401008042689998
"Private",-0.775906905867891,0.0231273632910576,-1.00953514803591
"Private",-0.771250471889614,1.80983437529336,-1.63174024642064
"Private",-0.764731464320026,1.04586310119582,0.66907826648387
"Private",-0.758212456750437,0.694910944815295,-0.391210013416628
"Private",-0.754886432480239,-0.097355561656224,-0.325603353382865
"Private",-0.747968301998227,0.357650029906048,0.0722692945638293
"Private",-0.74717005617338,-0.240657222388976,0.48777814144433
"Private",-0.746903974231764,-0.938910537424358,-0.497732654976825
"Private",-0.743710990932374,0.247663723420083,0.271205618537176
"Private",-0.738921515983288,-0.304093307872582,-0.183455589976378
"Private",-0.733999000063395,-0.339234160982206,-0.109383554454387
"Private",-0.730672975793197,0.964172027083841,1.45812180678241
"Private",-0.724952214048456,0.3795560162601,0.471552838425227
"Private",-0.721626189778258,1.38358039082078,-1.54250107981557
"Private",-0.718832329391292,-0.684253446058513,0.184082795804168
"Private",-0.716570632887557,1.75872040713391,1.44260195172066
"Private",-0.714175895413015,0.956870031632491,-1.90298498602259
"Private",-0.713510690558975,1.60994224981264,1.01086780182106
"Private",-0.710982912113624,-1.319527050326,-0.727355965094996
"Private",-0.699142265711719,0.377274142681552,0.0193606977624072
"Private",-0.698876183770103,-0.079100573027848,0.461323843043619
"Private",-0.694086708821018,2.02159224338252,-1.90298498602259
"Private",-0.693554544937786,0.629649360468851,0.536806774480315
"Private",-0.692357176200515,-0.75453515227776,-0.0465986862500325
"Private",-0.691825012317283,0.504602688364475,0.244045872179113
"Private",-0.688365947076277,1.93442467268203,0.448625779811278
"Private",-0.684507758922848,0.450294097195056,0.472611010361256
"Private",-0.681447816594265,1.18003726761439,1.07576901389747
"Private",-0.680649570769418,1.38494951496791,0.233111428840152
"Private",-0.68051652979861,-0.116523299716019,0.00278267076462812
"Private",-0.675860095820332,-1.08495044645137,-0.554168491565008
"Private",-0.673731440287406,0.131288170914186,0.553032077499418
"Private",-0.673332317374982,0.901192316315944,0.244045872179113
"Private",-0.672401030579327,0.376361393250134,0.398538974839265
"Private",-0.671070620871247,-1.57053314396617,-1.22011136330557
"Private",-0.665349859126507,1.07278920942268,1.04226023592323
"Private",-0.658431728644495,2.09187394960177,1.62425480073888
"Private",-0.648187573892284,-0.119717922725985,0.558675661158236
"Private",-0.645792836417742,0.857836718323551,0.559381109115588
"Private",-0.644196344768047,0.626911112174595,0.492010829188444
"Private",-0.642865935059967,1.20696337584124,0.670489162398574
"Private",-0.636613009431995,0.215717493320425,0.0172443538903501
"Private",-0.635282599723916,-2.04379372415682,-1.02117503933223
"Private",-0.634883476811492,1.282721578649,1.30186508422888
"Private",-0.632754821278565,0.282804576529707,0.226056949266629
"Private",-0.631956575453718,2.09187394960177,1.51561581530662
"Private",-0.626501895650593,-0.00197324607295919,-0.658222065274471
"Private",-0.618918560314541,0.496844318197415,1.21333136558116
"Private",-0.618386396431309,2.00242450532273,1.62425480073888
"Private",-0.616124699927575,1.06229259096136,1.30609777197299
"Private",-0.612931716628185,1.12162130400358,0.35868116524886
"Private",-0.608807446533139,0.514642932110082,0.327641455125359
"Private",-0.606412709058596,0.167341773455228,0.306830740383467
"Private",-0.604550135467285,0.352173533317536,-0.558401179309122
"Private",-0.590979956444877,0.530616047159911,-0.541470428332667
"Private",-0.58951650576599,1.603096629077,1.28846157303918
"Private",-0.581933170429938,0.543394539199774,0.301539880703325
"Private",-0.57927235101378,0.421542490105364,0.310357980170228
"Private",-0.573551589269039,0.170992771180903,-0.206382648590327
"Private",-0.573285507327423,-0.710266804853949,-1.62398031888976
"Private",-0.56836299140753,-0.197301624396583,0.505414340378137
"Private",-0.562376147721174,0.220281240477519,0.482487281764188
"Private",-0.562376147721174,-0.832118853948359,-0.378159226205611
"Private",-0.560247492188247,0.656575468695705,0.458149327235534
"Private",-0.559981410246631,0.226214111781741,0.204540786567384
"Private",-0.559183164421783,-0.164899019581215,-0.22719336333222
"Private",-0.558384918596936,1.14580916393618,0.893057992943223
"Private",-0.547475558990686,1.62500261543105,1.34383923769134
"Private",-0.542686084041601,-1.10274906036403,-1.31499411356946
"Private",-0.539360059771403,0.00578512409410077,0.0119534942102081
"Private",-0.5376305271509,1.01209137223333,0.448625779811278
"Private",-0.537098363267668,0.391878133584253,-0.450467641834221
"Private",-0.536433158413628,-1.07719207628431,0.25251124766734
"Private",-0.534570584822317,0.0299729840266989,-0.232131499033686
"Private",-0.534304502880702,1.14398366507335,0.839091224205773
"Private",-0.533373216085046,0.0573554669692629,0.0944909052204264
"Private",-0.526987249486266,-0.672844078165778,-0.00356636085154261
"Private",-0.524459471040915,-0.0412214716239679,0.205598958503413
"Private",-0.520468241916678,2.05171297461934,-1.90298498602259
"Private",-0.520069119004254,1.65740522024642,0.78441900751097
"Private",-0.513417070463858,1.06320534039278,-1.90298498602259
"Private",-0.509691923281236,-0.424576232819864,-0.0240243516147592
"Private",-0.509691923281236,-0.361140147336257,-1.1753154180137
"Private",-0.50876063648558,-0.116979674431728,0.329757798997416
"Private",-0.500112973383065,1.0057021262134,-1.90298498602259
"Private",-0.496121744258828,-0.25252296499742,-0.404966248584998
"Private",-0.49213051513459,1.46435871550134,1.28140709346566
"Private",-0.491864433192974,1.00387662735056,1.02885672473354
"Private",-0.49146531028055,0.280522702951159,0.148104949979201
"Private",-0.490267941543279,1.19874863095847,0.717048727583826
"Private",-0.490001859601663,0.551152909366834,0.68741991337503
"Private",-0.483482852032075,-0.0909663156362921,0.366793816758412
"Private",-0.480422909703492,0.489998697461774,1.29798512046344
"Private",-0.480156827761877,0.429757234988134,1.20380781815691
"Private",-0.476963844462487,1.39453338399781,1.45494729097433
"Private",-0.465256239031389,1.43149973597027,1.20662960998632
"Private",-0.462329337673615,-1.18170188618176,0.627104113021408
"Private",-0.460200682140688,-2.20717587238078,-1.23845301019673
"Private",-0.459668518257456,-0.141623909080036,0.349157617824604
"Private",-0.457805944666145,1.43149973597027,1.29939601637814
"Private",-0.45753986272453,-0.55692490037559,0.370321056545173
"Private",-0.455278166220795,-0.0617583338308907,0.157981221382133
"Private",-0.452218223892213,0.824064989361055,1.04367113183794
"Private",-0.448360035738783,0.558911279533894,0.964660960614481
"Private",-0.445034011468585,1.36623815162382,0.994289774823277
"Private",-0.443703601760506,-0.573354390141129,0.00877897840212274
"Private",-0.44277231496485,1.5834725163015,1.33572658618179
"Private",-0.442240151081618,1.3310972985142,-0.639174970425959
"Private",-0.439180208753036,0.856467594176423,0.57384279224131
"Private",-0.438781085840612,0.554803907092509,0.516701507695774
"Private",-0.437982840015765,0.845514600999397,0.794295278913902
"Private",-0.43572114351203,0.774320145348731,0.478960041977427
"Private",-0.427339562351131,-0.377569637101796,0.448625779811278
"Private",-0.418292776336192,-0.289032942254172,-0.967560994573452
"Private",-0.405786925080247,0.785273138525756,0.0415823084190043
"Private",-0.399800081393891,0.641515103077295,0.371731952459878
"Private",-0.393281073824302,0.648817098528646,0.237344116584266
"Private",-0.389289844700065,0.212522870310459,0.0161861819543218
"Private",-0.388890721787641,1.35391603429967,1.20557143805029
"Private",-0.38383516489694,0.627367486890304,1.10328148423421
"Private",-0.383436041984516,0.411958621075467,-0.604608020515697
"Private",-0.378646567035431,0.37134127137733,-1.90298498602259
"Private",-0.378513526064623,-0.0270738554369765,0.868367314435893
"Private",-0.371462354611803,-0.816602113614239,0.5399812902884
"Private",-0.369998903932916,1.07780933129548,1.05742736700631
"Private",-0.367604166458373,1.03171548500883,0.55550114535015
"Private",-0.364544224129791,0.615501744281859,0.586893579452327
"Private",-0.360952117917977,-0.0142953633971132,0.267678378750414
"Private",-0.359754749180706,-0.22194585904489,1.07894352970555
"Private",-0.358291298501819,0.76017252916174,0.722692311242644
"Private",-0.357093929764547,-0.680146073617128,-0.0525949938875271
"Private",-0.356428724910508,-0.102832058244737,0.197133583015185
"Private",-0.35563047908566,1.73635804606415,-1.42222220308701
"Private",-0.351506208990614,-0.384415257837437,0.280729165961432
"Private",-0.350042758311727,-1.58468076015316,-0.874089140224273
"Private",-0.34924451248688,-0.918373675217435,-0.101976350902187
"Private",-0.348978430545264,-0.451045966331009,0.0493422359498795
"Private",-0.348712348603648,0.776145644211568,0.639096728296397
"Private",-0.348180184720416,0.38685801171145,-0.0423659985059188
"Private",-0.345652406275066,-0.45834796178236,-0.191215517507253
"Private",-0.343390709771331,0.625085613311757,0.805582446231539
"Private",-0.339133398705477,0.391878133584253,1.070830878196
"Private",-0.337137784143359,-0.267126955900121,-1.90298498602259
"Private",-0.333013514048313,-0.179046635768207,0.858843767011637
"Private",-0.328490121040844,0.939071417719824,0.454622087448772
"Private",-0.324498891916606,1.55106991148613,1.00240242633283
"Private",-0.321305908617216,0.492736945756031,0.439807680344374
"Private",-0.319576375996713,0.266375086764168,0.155864877510076
"Private",-0.317048597551362,0.463985338666338,1.20063330234882
"Private",-0.31013046706935,0.779796641937244,-1.90298498602259
"Private",-0.308933098332079,0.00715424824122882,0.0782656022013235
"Private",-0.306538360857536,0.118509678874322,0.337165002549615
"Private",-0.304941869207841,-0.907877056756119,-1.7432010236823
"Private",-0.30307929561653,0.918078180797192,0.742444854048508
"Private",-0.300817599112795,2.09187394960177,1.62425480073888
"Private",-0.297491574842597,-0.365703894493351,-0.0282570393588729
"Private",-0.288311747856851,-1.21045349327145,-0.645876726020806
"Private",-0.288045665915235,0.873353458657671,1.10398693219156
"Private",-0.287380461061195,0.159583403288169,0.464498358851705
"Private",-0.28644917426554,0.140415665228374,0.329757798997416
"Private",-0.284985723586653,0.177382017200835,-0.0127371842971222
"Private",-0.283123149995342,1.10747368781659,0.702234320479428
"Private",-0.280063207666759,-2.02280048723418,-1.57177717004569
"Private",-0.272213790389092,1.27541958319765,1.52725570660294
"Private",-0.270617298739397,-0.245677344261779,0.29095816134304
"Private",-0.268754725148086,0.134026419208442,0.517759679631803
"Private",-0.26848864320647,-0.657783712547368,0.30012898478862
"Private",-0.266493028644351,-0.605756994956496,0.170679284614474
"Private",-0.265694782819504,1.40913737490051,0.735390374474985
"Private",-0.259308816220723,1.47166071095269,0.699765252628694
"Private",-0.258643611366684,-0.999151999897999,-1.90298498602259
"Private",-0.257712324571028,-1.63807660189116,-0.724886897244263
"Private",-0.255982791950525,-0.235180725800463,-0.524892401334888
"Private",-0.255716710008909,2.09187394960177,-1.21728957147616
"Private",-0.248931620497705,-0.297247687136941,-0.0786965683095619
"Private",-0.241481326132461,0.82087036635109,1.35653730092368
"Private",-0.239219629628727,1.07142008527555,0.641918520125807
"Private",-0.235760564387721,-0.229247854496241,0.294132677151126
"Private",-0.233498867883986,0.18879138509357,-0.803544344489044
"Private",-0.231370212351059,-2.00819649633148,-1.80069503220651
"Private",-0.224851204781471,-0.232898852221916,0.407357074306169
"Private",-0.222456467306928,0.487260449167518,0.411942486028959
"Private",-0.222456467306928,0.797138881134201,0.410178866135578
"Private",-0.22232342633612,-0.38167700954318,-0.879379999904415
"Private",-0.220593893715617,1.39179513570355,1.26976720216935
"Private",-0.217666992357843,1.31923155590575,-1.90298498602259
"Private",-0.213010558379566,2.09187394960177,-1.90298498602259
"Private",-0.210216697992599,-0.71665605087388,-0.00356636085154261
"Private",-0.203032485568971,0.268656960342715,0.429931408941442
"Private",-0.200238625182005,0.869246086216286,0.647914827763301
"Private",-0.19930733838635,-0.780548511073196,-0.524186953377535
"Private",-0.198775174503118,-0.328281167805181,0.163272081062275
"Private",-0.196114355086959,-0.451502341046719,0.191489999356367
"Private",-0.194118740524841,0.0851943246275363,0.246514940029846
"Private",-0.193187453729185,0.247663723420083,-0.712188834011922
"Private",-0.193187453729185,-0.238375348810429,0.873658174116035
"Private",-0.188531019750908,1.23069486105813,-1.90298498602259
"Private",-0.186535405188789,-0.712092303716786,-0.139365092641859
"Private",-0.183209380918591,0.293301194991023,0.278612822089375
"Private",-0.182677217035359,1.31694968232721,1.15830642490769
"Private",-0.179484233735969,-0.227422355633403,0.178791936124025
"Private",-0.178685987911121,-0.271690703057215,-0.454347605599658
"Private",-0.178552946940314,0.998400130762046,0.551621181584713
"Private",-0.170969611604262,1.37445289650659,1.33572658618179
"Private",-0.170703529662646,0.0637447129891943,0.11247982813291
"Private",-0.170570488691838,-0.0968991869405147,0.331521418890797
"Private",-0.1665792595676,1.21882911844969,0.808404238060948
"Private",-0.166313177625985,-1.27069495574509,-0.0836347040110278
"Private",-0.163785399180634,-0.857675838028085,-0.439180474516584
"Private",-0.163785399180634,1.11842668099362,1.24789831549143
"Private",-0.163120194326594,-1.03064185528195,-0.417664311817339
"Private",-0.161789784618515,-0.217382111887796,-0.128783373281575
"Private",-0.158463760348317,-0.320522797638121,0.497301688868586
"Private",-0.157931596465085,0.261811339607074,-0.0589440255036975
"Private",-0.153275162486808,-0.772333766190427,0.436633164536289
"Private",-0.15061434307065,-0.174482888611113,0.963955512657129
"Private",-0.147421359771259,0.342133289571929,0.308241636298171
"Private",-0.142498843851366,-0.649568967664598,0.203129890652679
"Private",-0.140370188318439,-1.16801064471048,-0.815536959764033
"Private",-0.137310245989857,-0.291314815832719,0.918806843386582
"Private",-0.134649426573699,1.03217185972454,0.580544547836157
"Private",-0.133984221719659,1.75643853355536,1.46870352614269
"Private",-0.133052934924004,0.429757234988134,0.456385707342153
"Private",-0.130525156478653,1.03354098387167,0.0394659645469473
"Private",-0.130259074537037,-0.530455166864445,0.581955443750862
"Private",-0.127731296091687,-0.281274572087112,0.185140967740196
"Private",-0.124804394733912,-0.220576734897762,0.213358886034288
"Private",-0.123873107938257,1.28135245450187,1.02286041709605
"Private",-0.123873107938257,0.412414995791176,-0.0123844603184461
"Private",-0.122675739200986,1.57115039897734,1.25036738334216
"Private",-0.12240965725937,0.241730852115861,0.575606412134691
"Private",-0.117753223281092,0.43249548328239,0.0211243176557877
"Private",-0.116289772602205,0.171905520612322,0.350215789760633
"Private",-0.115757608718974,-1.47697632724574,-0.921706877345553
"Private",-0.113895035127663,-0.0279866048683952,0.514232439845041
"Private",-0.113495912215239,0.70632031270803,1.59956412223155
"Private",-0.111766379594736,-0.397650124593009,-0.393326357288685
"Private",-0.10764210949969,-0.92978304311017,0.0472258920778224
"Private",-0.107109945616458,0.228039610644579,-0.259291245391749
"Private",-0.106045617849995,0.696736443678133,0.638744004317721
"Private",-0.103251757463029,0.27230795806839,-0.0518895459301745
"Private",-0.0988614054263672,1.09013144861964,-1.90298498602259
"Private",-0.0968657908642483,-1.19082938049595,-0.727355965094996
"Private",-0.0866216361120382,-1.00052112404513,-0.421544275582777
"Private",-0.0842268986374956,-0.475233826263607,-0.359817579314451
"Private",-0.083561693783456,0.212066495594749,0.121297927599813
"Private",-0.081699120192145,1.09971531764953,1.25636369097965
"Private",-0.0775748500970994,1.33703016981842,1.18158620750031
"Private",-0.0745149077685172,0.992010884742115,1.24190200785393
"Private",-0.0741157848560934,0.349891659738988,0.634158592594931
"Private",-0.0734505800020538,0.452575970773604,0.730099514794843
"Private",-0.0731844980604379,1.2580773440007,1.01368959365047
"Private",-0.0667985314616576,-0.264388707605864,1.34172289381928
"Private",-0.0657342036951942,0.216630242751843,0.25709665939013
"Private",-0.059082155154798,-0.228791479780531,0.297659916937887
"Private",-0.0580178273883346,1.38084214252652,1.4715253179721
"Private",-0.0570865405926792,1.03308460915596,1.13255757446433
"Private",-0.0509666559355147,-0.268496080047249,0.945613865765969
"Private",-0.050434492052283,-1.3829631358096,-0.620480599556124
"Private",-0.045112853219966,-0.209623741720737,-0.2363641867778
"Private",-0.043383320599463,0.107100310981588,0.510352476079604
"Private",-0.0432502796286551,0.805810000732679,0.797469794721987
"Private",-0.0419198699205758,-0.865434208195145,-0.120317997793347
"Private",-0.0375295178839144,0.694910944815295,0.040524136482976
"Private",-0.0373964769131064,-1.00508487120222,-0.811304272019919
"Private",-0.0367312720590668,2.09187394960177,1.62425480073888
"Private",-0.0359330262342193,0.0559863428221344,1.00451877020489
"Private",-0.033006124876445,0.336656792983416,0.464851082830381
"Private",-0.0326070019640212,-0.35885827375771,0.265562034878358
"Private",-0.0299461825478627,-0.121999796304531,0.523403263290621
"Private",-0.0287488138105914,0.440710228165159,0.948082933616702
"Private",-0.0286157728397835,-0.798347124985863,0.66907826648387
"Private",-0.0284827318689755,1.88741807696396,1.17664807179885
"Private",-0.0260879943944329,0.684870701069688,0.429578684962766
"Private",-0.0260879943944329,0.59998500394774,0.441924024216431
"Private",-0.0236932569198903,1.12481592701355,1.07753263379085
"Private",-0.0236932569198903,1.30417119028734,0.983708055462993
"Private",-0.0218306833285794,-0.377113262386086,-0.409198936329112
"Private",-0.0169081674086862,-0.719850673883846,0.297659916937887
"Private",-0.0143803889633356,1.336117420387,1.38934063094056
"Private",-0.0105222008099058,1.20239962868415,1.27011992614802
"Private",-0.00253974256143041,-0.314589926333898,0.769251876427896
"Private",-0.00107629188254325,1.76647877730097,1.34983554532883
"Private",0.0014514865628073,-0.900118686589059,0.148810397936553
"Private",0.00211669141684692,0.709058561002286,0.972420888145356
"Private",0.00291493724169446,0.489085948030356,0.847556599694
"Private",0.00690616636593217,-0.288120192822753,0.885650789391024
"Private",0.00970002675289857,1.86368659174707,1.53607380606984
"Private",0.0110304364609778,0.00395962523126286,-0.104798142731597
"Private",0.0118286822858254,1.77697539576228,1.05495829915557
"Private",0.014223419760368,0.102080189108784,0.888825305199109
"Private",0.0158199114100631,0.472200083549108,-0.0233189036574066
"Private",0.0207424273299562,-0.924306546521657,0.469789218531847
"Private",0.0212745912131879,0.810830122605483,0.775600908044066
"Private",0.0256649432498494,1.14900378694615,0.866250970563836
"Private",0.026330148103889,0.798508005281329,0.54456670201119
"Private",0.0267292710163128,-0.147556780384258,0.707172456180894
"Private",0.0292570494616634,1.28363432808042,1.44295467569934
"Private",0.0312526640237822,0.36403927592598,1.09411066078863
"Private",0.0315187459653981,0.266375086764168,-1.02117503933223
"Private",0.0331152376150931,1.22795661276387,1.25177827925686
"Private",0.0337804424691328,1.76739152673239,0.91986501532261
"Private",0.0357760570312516,1.15676215711321,1.23449480430173
"Private",0.0365743028560992,0.469005460539142,0.135054162768183
"Private",0.038569917418218,0.534723419601296,0.337870450506968
"Private",0.0434924333381112,-0.842159097693966,0.217591573778401
"Private",0.0452219659586142,-2.1254847982688,-1.32240131712166
"Private",0.047350621491541,2.06084046893353,1.62425480073888
